A.L.E: Arcade Learning Environment (version 0.10.1+6a7e0ae)
[Powered by Stella]
Épisode 1272 terminé | Score : 420.00 | Total steps : 122578
Épisode 1273 terminé | Score : 940.00 | Total steps : 122778
Épisode 1274 terminé | Score : 510.00 | Total steps : 122852
Épisode 1275 terminé | Score : 170.00 | Total steps : 122895
Épisode 1276 terminé | Score : 1140.00 | Total steps : 123035
Épisode 1277 terminé | Score : 240.00 | Total steps : 123095
Épisode 1278 terminé | Score : 260.00 | Total steps : 123174
Épisode 1279 terminé | Score : 1140.00 | Total steps : 123315
Épisode 1280 terminé | Score : 340.00 | Total steps : 123370
Épisode 1281 terminé | Score : 270.00 | Total steps : 123439
Épisode 1282 terminé | Score : 1140.00 | Total steps : 123575
Épisode 1283 terminé | Score : 510.00 | Total steps : 123649
Épisode 1284 terminé | Score : 570.00 | Total steps : 123744
Épisode 1285 terminé | Score : 1140.00 | Total steps : 123884
Épisode 1286 terminé | Score : 340.00 | Total steps : 123941
Épisode 1287 terminé | Score : 240.00 | Total steps : 124007
Épisode 1288 terminé | Score : 1140.00 | Total steps : 124143
Épisode 1289 terminé | Score : 240.00 | Total steps : 124203
Épisode 1290 terminé | Score : 230.00 | Total steps : 124261
Épisode 1291 terminé | Score : 1140.00 | Total steps : 124397
Épisode 1292 terminé | Score : 340.00 | Total steps : 124452
Épisode 1293 terminé | Score : 630.00 | Total steps : 124539
Épisode 1294 terminé | Score : 940.00 | Total steps : 124734
Épisode 1295 terminé | Score : 510.00 | Total steps : 124808
Épisode 1296 terminé | Score : 1150.00 | Total steps : 124909
Épisode 1297 terminé | Score : 940.00 | Total steps : 125105
Épisode 1298 terminé | Score : 510.00 | Total steps : 125179
Épisode 1299 terminé | Score : 1670.00 | Total steps : 125244
Épisode 1300 terminé | Score : 1140.00 | Total steps : 125379
Épisode 1301 terminé | Score : 340.00 | Total steps : 125434
Épisode 1302 terminé | Score : 340.00 | Total steps : 125518
Épisode 1303 terminé | Score : 1140.00 | Total steps : 125658
Épisode 1304 terminé | Score : 260.00 | Total steps : 125712
Épisode 1305 terminé | Score : 560.00 | Total steps : 125821
Épisode 1306 terminé | Score : 1140.00 | Total steps : 125960
Épisode 1307 terminé | Score : 260.00 | Total steps : 126014
Épisode 1308 terminé | Score : 450.00 | Total steps : 126099
Épisode 1309 terminé | Score : 1140.00 | Total steps : 126240
Épisode 1310 terminé | Score : 260.00 | Total steps : 126294
Épisode 1311 terminé | Score : 420.00 | Total steps : 126365
Épisode 1312 terminé | Score : 1140.00 | Total steps : 126503
Épisode 1313 terminé | Score : 260.00 | Total steps : 126557
Épisode 1314 terminé | Score : 500.00 | Total steps : 126620
Épisode 1315 terminé | Score : 1140.00 | Total steps : 126758
Épisode 1316 terminé | Score : 340.00 | Total steps : 126813
Épisode 1317 terminé | Score : 630.00 | Total steps : 126932
Épisode 1318 terminé | Score : 1140.00 | Total steps : 127073
Épisode 1319 terminé | Score : 260.00 | Total steps : 127127
Épisode 1320 terminé | Score : 480.00 | Total steps : 127224
Épisode 1321 terminé | Score : 1140.00 | Total steps : 127365
Épisode 1322 terminé | Score : 340.00 | Total steps : 127420
Épisode 1323 terminé | Score : 340.00 | Total steps : 127504
Épisode 1324 terminé | Score : 1140.00 | Total steps : 127640
Épisode 1325 terminé | Score : 260.00 | Total steps : 127694
Épisode 1326 terminé | Score : 480.00 | Total steps : 127791
Épisode 1327 terminé | Score : 1140.00 | Total steps : 127928
Épisode 1328 terminé | Score : 340.00 | Total steps : 127983
Épisode 1329 terminé | Score : 570.00 | Total steps : 128091
Épisode 1330 terminé | Score : 1140.00 | Total steps : 128230
Épisode 1331 terminé | Score : 340.00 | Total steps : 128285
Épisode 1332 terminé | Score : 250.00 | Total steps : 128359
Épisode 1333 terminé | Score : 1140.00 | Total steps : 128500
Épisode 1334 terminé | Score : 340.00 | Total steps : 128555
Épisode 1335 terminé | Score : 650.00 | Total steps : 128674
Épisode 1336 terminé | Score : 1140.00 | Total steps : 128816
Épisode 1337 terminé | Score : 340.00 | Total steps : 128871
Épisode 1338 terminé | Score : 320.00 | Total steps : 128980
Épisode 1339 terminé | Score : 1140.00 | Total steps : 129117
Épisode 1340 terminé | Score : 340.00 | Total steps : 129172
Épisode 1341 terminé | Score : 660.00 | Total steps : 129277
Épisode 1342 terminé | Score : 1140.00 | Total steps : 129417
Épisode 1343 terminé | Score : 340.00 | Total steps : 129474
Épisode 1344 terminé | Score : 240.00 | Total steps : 129540
Épisode 1345 terminé | Score : 1140.00 | Total steps : 129675
Épisode 1346 terminé | Score : 510.00 | Total steps : 129749
Épisode 1347 terminé | Score : 970.00 | Total steps : 129843
Épisode 1348 terminé | Score : 1140.00 | Total steps : 129978
Épisode 1349 terminé | Score : 260.00 | Total steps : 130032
Épisode 1350 terminé | Score : 440.00 | Total steps : 130106
Épisode 1351 terminé | Score : 940.00 | Total steps : 130305
Épisode 1352 terminé | Score : 510.00 | Total steps : 130379
Épisode 1353 terminé | Score : 1090.00 | Total steps : 130524
Épisode 1354 terminé | Score : 1140.00 | Total steps : 130664
Épisode 1355 terminé | Score : 340.00 | Total steps : 130719
Épisode 1356 terminé | Score : 210.00 | Total steps : 130776
